,0
مازندران،آمل،کرمان,1
البرز،کرج،راه آهن (هشتگرد),1
مازندران،چالوس، نوشهر و کلارآباد،آزادی,1
فارس،شیراز،جردن,1
گیلان،رشت،بیست و دو بهمن,1
آذربایجان شرقی،تبریز،میدان شهدا,1
کرمان،کرمان،محله سلمان فارسی,1
البرز،کرج،عباس آباد  -  اندیشه,1
اصفهان،اصفهان،بزرگراه یادگار امام جنوب,1
خراسان رضوی،مشهد،کوی بیمه,1
خوزستان،اهواز،شریعتی,1
مازندران،سلمانشهر (متل قو)،بزرگراه ارتش,1
آذربایجان شرقی،تبریز،بلوار دکتر حسابی جنوبی,1
اصفهان،اصفهان،مهرشهر(کرج),1
خوزستان،اهواز،کوی پلیس,1
مرکزی،اراک،شهرک توحید,1
اصفهان،اصفهان،نوروزیان,1
خراسان رضوی،مشهد،سفیرجنوبی,1
گیلان،رودسر،سایر- کرج,1
تهران،تهران،کوی اقتصاد,1
تهران،تهران،طلاب,1
تهران،تهران،بزرگراه هاشمی رفسنجانی,1
اصفهان،اصفهان،میدان الغدیر,1
همدان،همدان،جنت آباد,1
سیستان و بلوچستان،زاهدان،دانش,1
البرز،کرج،شیمی گیاه,1
کردستان،سنندج،شهریار,1
گیلان،رشت،دانای علی,1
یزد،یزد،یوسف آباد,1
قم،قم،دشتی  -  ارتش,1
اصفهان،اصفهان،گلسار,1
همدان،همدان،چهار باغ فلسطین,1
فارس،شیراز،پانصد دستگاه,1
فارس،شیراز،وردآورد,1
تهران،تهران،کرج - گوهردشت,1
تهران،تهران،اسلام آباد(کرج),1
همدان،همدان،ساسانی(کرج),1
اصفهان،اصفهان،کمیل,1
تهران،تهران،کوی پردیس,1
همدان،همدان،میدان عین القضات,1
تهران،تهران،میدان مدرسی,1
همدان،همدان،کوی منوچهری,1
همدان،همدان،فرهنگیان فاز 2,1
البرز،کرج،اسلام شهر,1
اصفهان،اصفهان،ستاری,1
آذربایجان غربی،ارومیه،امین,1
خوزستان،اهواز،بلوار تخت جمشید,1
فارس،شیراز،عباس‌آباد,1
مازندران،ساری،پشت زندان,1
قم،قم،باغ صبا  -  سهروردی,1
کردستان،سنندج،آغه ‌زمان (آقا زمان),1
قزوین،قزوین،توحید,1
البرز،کرج،فاز 4 کوروش,1
مازندران،بابل،رودکی,1
کردستان،سنندج،شهرک سعدی ضلع غربی,1
قم،قم،پاسداران,1
فارس،شیراز،هروی,1
تهران،تهران،میدان عدل خمینی,1
البرز،کرج،شاهین (منطقه 14 ),1
قزوین،قزوین،شاهین ویلا(کرج),1
آذربایجان غربی،ارومیه،موسوی,1
فارس،شیراز،جمهوری(کرج),1
البرز،کرج،بزرگمهر,1
مازندران،آمل،بلوار مرزداران,1
اصفهان،اصفهان،دولت,1
یزد،یزد،قلهک,1
البرز،هشتگرد و نظرآباد،ستارخان,1
بوشهر،بوشهر،باهنر,1
البرز،کرج،جاده انزلی,1
قم،قم،میدان یزدباف,1
تهران،تهران،شهرک امیردشت (کلارآباد),1
گیلان،رشت،تهرانپارس (منطقه ۴),1
کردستان،سنندج،یوسف آباد,1
آذربایجان شرقی،تبریز،شاهین ویلا(کرج),1
خراسان رضوی،مشهد،فاز 5 پادادشهر,1
فارس،شیراز،جمهوری اسلامی  -  امام جعفر صادق,1
تهران،تهران،خیابان هنرستان,1
آذربایجان شرقی،تبریز،چهار باغ بالا,1
البرز،کرج،شهرک آپادانا,1
قم،قم،زنجان,1
خراسان رضوی،مشهد،فرشته,1
آذربایجان شرقی،تبریز،قیطریه,1
تهران،تهران،خیابان قارن,1
البرز،کرج،اتوکاپ,1
تهران،تهران،امام جعفر صادق,1
تهران،تهران،شهرک الوند,1
فارس،شیراز،ایرانشهر,1
هرمزگان،کیش،زرگری,1
کرمان،کرمان،فردوس غرب,1
یزد،یزد،گازرگاه,1
البرز،کرج،صارمی,1
تهران،تهران،شمس تبریزی,1
یزد،یزد،مجیدیه شمالی,1
خراسان رضوی،مشهد،تهران نو,1
مرکزی،اراک،تهرانپارس (منطقه 8),1
گیلان،رشت،یوسف آباد,1
مازندران،آمل،پاتریس لومومبا,1
ایلام،ایلام،آیت الله حیدری,1
البرز،هشتگرد و نظرآباد،پیروزی,1
کرمانشاه،کرمانشاه،امام,1
کرمانشاه،کرمانشاه،جردن,1
کرمان،جیرفت،میدان خواجو,1
البرز،کرج،مجیدیه جنوبی,1
مازندران،آمل،شهرک صنعتی شریف,1
اصفهان،اصفهان،پیچ شمرون,1
خوزستان،اهواز،مهرویلا(کرج),1
خوزستان،اهواز،قصر,1
اصفهان،اصفهان،میدان آرامگاه بوعلی سینا,1
خراسان رضوی،مشهد،شکوفه,1
آذربایجان شرقی،تبریز،بلوار فردوس,1
فارس،شیراز،شهرک مطهری,1
گیلان،رشت،گلشهر(کرج),1
مازندران،ساری،توانیر,1
فارس،شیراز،پیچ شمرون,1
تهران،تهران،شهرک باهنر,1
سمنان،سمنان،شهرک مدیران,1
اصفهان،اصفهان،کمال,1
فارس،شیراز،مصباح(کرج),1
کرمان،کرمان،خیابان طالقانی,1
خراسان رضوی،مشهد،دارآباد,1
مرکزی،اراک،شهرک مشاور,1
تهران،تهران،قلمستان(کرج),1
آذربایجان شرقی،تبریز،هروی,1
اصفهان،اصفهان،اتوبان محلاتی,1
کرمانشاه،کرمانشاه،جلیلی,1
خراسان جنوبی،بیرجند،تهران_آزادی,1
یزد،یزد،خرمشهر -  مدرس,1
یزد،یزد،سپاهان شهر,1
اصفهان،اصفهان،ازگل,1
البرز،کرج،طالقانی (هشتگرد),1
قزوین،قزوین،جانبازان,1
مازندران،ساری،مشهد,1
آذربایجان شرقی،تبریز،اتوبان محلاتی,1
تهران،تهران،شهر صنعتی,1
تهران،تهران،خیابان و میدان قرنی,1
البرز،کرج،سلطان منش,1
مرکزی،اراک،میدان دارایی,1
مازندران،آمل،دامپزشکی,1
اصفهان،اصفهان،گیشا,1
کرمان،کرمان،خیابان کارگر,1
خراسان رضوی،مشهد،بلوار هوانیروز,1
آذربایجان غربی،ارومیه،شمس,1
کرمانشاه،کرمانشاه،فرگاز(کرج),1
البرز،کرج،جی – شبیری,1
همدان،همدان،30 متری الغدیر,1
مرکزی،اراک،میرداماد,1
مازندران،بابل،فرهنگ شهر,1
قم،قم،هفت حوض,1
البرز،کرج،میدان فردوسی,1
البرز،کرج،کردستان,1
مرکزی،اراک،شهرک علی ابن ابیطالب,1
آذربایجان غربی،ارومیه،سعدی,1
قزوین،قزوین،دوراه همدان,1
اصفهان،اصفهان،سی متری جی,1
خراسان رضوی،مشهد،یافت آباد,1
مازندران،ساری،فاز 5 پادادشهر,1
آذربایجان شرقی،تبریز،لک لر,1
تهران،تهران،انقلاب (چهارمردان),1
فارس،شیراز،توانیر,1
کرمان،کرمان،مطهری (منطقه ۷),1
تهران،تهران،بزرگراه امام رضا,1
تهران،تهران،چهار باغ,1
کرمان،کرمان،با قدرت,1
البرز،کرج،لواسان,1
مازندران،سلمانشهر (متل قو)،نظام آباد,1
البرز،کرج،نعمت آباد,1
یزد،یزد،استقلال  -  بهار آزادی,1
تهران،تهران،سعدی جنوبی,1
خراسان رضوی،سبزوار،میانرود,1
قم،قم،بهار,1
فارس،شیراز،گلشهر(کرج),1
گیلان،رشت،هشتگرد,1
یزد،یزد،رباط,1
قزوین،قزوین،اختیاریه,1
قزوین،قزوین،جیحون,1
قم،قم،سردار جنگل,1
تهران،تهران،مازیار,1
تهران،تهران،کوهسنگی,1
البرز،کرج،کاوه,1
تهران،تهران،مهدیشهر,1
تهران،تهران،شهرک مولوی,1
کرمان،کرمان،امام رضا,1
قم،قم،ونک,1
خراسان رضوی،مشهد،ولیعصر غربی,1
تهران،تهران،صدرا فاز دو,1
مازندران،چالوس، نوشهر و کلارآباد،هفت تیر,1
مازندران،ساری،مازیار,1
همدان،همدان،زنجان,1
مرکزی،اراک،شهرک امین,1
قم،قم،جنت آباد,1
قزوین،قزوین،ستاری,1
البرز،کرج،طرشت,1
فارس،شیراز،باغمیشه,1
سیستان و بلوچستان،زاهدان،حسین بُر,1
اصفهان،اصفهان،طالقانی(کرج),1
کردستان،سنندج،تختی,1
تهران،تهران،مظاهری,1
تهران،تهران،عماریاسر,1
تهران،تهران،مسجد سیّد,1
بوشهر،بوشهر،تنگک 2,1
مازندران،سلمانشهر (متل قو)،سوهانک,1
تهران،تهران،نشاط,1
البرز،کرج،گلستان شمالی,1
مازندران،چالوس، نوشهر و کلارآباد،نمک آبرود (هیچرود),1
فارس،شیراز،هنگام,1
تهران،تهران،انرژی اتمی(کرج),1
قم،قم،ابوذر (منطقه 17),1
اصفهان،اصفهان،بلوار مدرس,1
فارس،شیراز،شهرک ولیعصر,1
تهران،تهران،عطاران,1
تهران،تهران،حسن آباد,1
کرمانشاه،کرمانشاه،افسریه,1
آذربایجان شرقی،تبریز،شهران,1
گیلان،رشت،دانش سرا,1
مازندران،آمل،جانبازان,1
اصفهان،اصفهان،یاسر,1
آذربایجان شرقی،تبریز،مسجد طوبی,1
یزد،یزد،کسنویه,1
قم،قم،شهرک غرب,1
تهران،تهران،راه‌آهن,1
آذربایجان شرقی،تبریز،امیرکبیر,1
هرمزگان،کیش،شهرک دیدنی ها,1
یزد،یزد،کامرانیه,1
اصفهان،اصفهان،چهار باغ ارتش,1
گیلان،رشت،سایر مناطق (خارج شهر),1
کرمانشاه،کرمانشاه،منزه,1
همدان،همدان،میدان قائم,1
خوزستان،اهواز،منازل جانبازان,1
مازندران،آمل،نارمک,1
کرمان،رفسنجان،پردیس,1
مازندران،آمل،کرکاس,1
یزد،یزد،جوان,1
اصفهان،اصفهان،30 متری سعیدیه,1
اصفهان،اصفهان،نیروی هوایی,1
کرمان،کرمان،شهید قندی,1
خراسان رضوی،مشهد،صادقیه,1
سیستان و بلوچستان،زاهدان،باقری,1
البرز،کرج،باجک (19 دی),1
البرز،هشتگرد و نظرآباد،مرزداران,1
تهران،تهران،بشارت,1
کرمانشاه،کرمانشاه،ونک,1
کرمانشاه،کرمانشاه،آزادگان,1
البرز،کرج،فاز چهار (شهر جدید هشتگرد),1
البرز،کرج،خزانه,1
ایلام،ایلام،پونک,1
مازندران،آمل،شهرک اکباتان,1
خوزستان،اهواز،جواهری,1
گیلان،رشت،مهدیه,1
آذربایجان شرقی،تبریز،شهرک اندیشه فاز 3(کرج),1
یزد،یزد،منظریه(کرج),1
اصفهان،اصفهان،وکیل آباد,1
گیلان،رشت،اختیاریه,1
تهران،تهران،مینای,1
آذربایجان شرقی،تبریز،ملاصدرا,1
البرز،کرج،کوی بیمه,1
اردبیل،اردبیل،شهرک آزادی,1
لرستان،خرم آباد،فرمانیه,1
قزوین،قزوین،طلاب,1
اصفهان،اصفهان،دبستان  -  مجیدیه,1
لرستان،خرم آباد،مصلی,1
اصفهان،اصفهان،دورشهر,1
همدان،همدان،تپه مصلی,1
قم،قم،فاطمی,1
تهران،تهران،دینکان,1
کرمانشاه،کرمانشاه،کیهانشهر,1
آذربایجان غربی،ارومیه،راهنمایی,1
تهران،تهران،فروغی,1
تهران،تهران،لتینگان (نوشهر),1
آذربایجان شرقی،تبریز،بزرگراه رسالت,1
یزد،یزد،ارگ جدید یزد,1
البرز،کرج،تجریش,1
گیلان،رشت،محمودیه,1
البرز،کرج،خواجه نظام الملک,1
آذربایجان شرقی،تبریز،آپادانا,1
گیلان،رشت،ملاصدرا,1
تهران،تهران،زوات (چالوس),1
البرز،کرج،همتی فر,1
تهران،تهران،خلدبرین,1
تهران،تهران،سناباد,1
تهران،تهران،فرهنگیان فاز 2,1
خراسان رضوی،مشهد،فرمانیه,1
فارس،شیراز،سجادیه,1
تهران،تهران،بلوار آیت الله خامنه‌ای,1
تهران،تهران،سرتل,1
مازندران،ساری،دبستان  -  مجیدیه,1
مرکزی،اراک،17 شهریور,1
فارس،شیراز،سازمان برنامه,1
کرمان،کرمان،بزرگراه امام علی,1
قم،قم،هدایت,1
تهران،تهران،امیرالمومنین,1
مرکزی،اراک،کیو(میدان کیو),1
فارس،شیراز،تهران_آزادی,1
اصفهان،اصفهان،برزان,1
مازندران،ساری،سایر مناطق (خارج شهر),1
فارس،شیراز،قائم مقام  -  سنائی,1
اصفهان،اصفهان،نامجو,1
خراسان شمالی،بجنورد،مجتمع مسکونی گلستان,1
همدان،همدان،جمالزاده,1
خوزستان،اهواز،کوی فولاد,1
تهران،تهران،نصر,1
خراسان رضوی،مشهد،لاله زار,1
خراسان رضوی،مشهد،همت غرب,1
گیلان،رشت،پرند,1
مرکزی،اراک،فاطمی,1
تهران،تهران،چلندر (نوشهر),1
البرز،کرج،چهارراه گلسار,1
اصفهان،اصفهان،باغستان(کرج),1
یزد،یزد،دانشگاه آزاد اسلامی واحد یزد,1
گیلان،رشت،بزرگراه نواب صفوی,1
کرمان،جیرفت،بزرگراه یادگار امام جنوب,1
گیلان،رشت،خیابان دکتر علی شریعتی,1
بوشهر،بوشهر،دواس,1
مازندران،ساری،پونک,1
کردستان،سنندج،باغ ابریشم,1
خوزستان،اهواز،خیابان کارگر جنوبی,1
اصفهان،اصفهان،استاد حسن بنا,1
فارس،شیراز،سعادت آباد,1
مرکزی،اراک،چهاردانگه,1
تهران،تهران،میدان شهدإ,1
سیستان و بلوچستان،زاهدان،سهروردی,1
آذربایجان غربی،ارومیه،آپادانا,1
مازندران،سلمانشهر (متل قو)،شهرک غرب,1
مرکزی،اراک،درکه,1
مازندران،آمل،جمهوری,1
مرکزی،اراک،کرهرود,1
آذربایجان شرقی،تبریز،شاه عباسی(کرج),1
قم،قم،شریعتی,1
آذربایجان شرقی،تبریز،جانبازان,1
خوزستان،اهواز،عین دو,1
یزد،یزد،نعیم آباد (آبشاهی),1
سیستان و بلوچستان،زاهدان،نصر,1
تهران،تهران،پاستور جدید,1
گیلان،رشت،خ لاهیجان,1
اصفهان،اصفهان،پاقلعه,1
آذربایجان غربی،ارومیه،هشت شهریور,1
تهران،تهران،لشکر آباد,1
مازندران،چالوس، نوشهر و کلارآباد،تهرانپارس (منطقه ۴),1
قم،قم،میدان شهدا,1
اصفهان،اصفهان،فرهنگ شهر,1
فارس،شیراز،بلوار هرمزگان,1
خوزستان،اهواز،کوی ولی عصر,1
البرز،کرج،کیانپارس شرقی,1
اصفهان،اصفهان،انارور (نوشهر),1
اصفهان،اصفهان،کیانپارس غربی,1
همدان،همدان،خیابان شهید نواب صفوی,1
قم،قم،بازار,1
کرمان،جیرفت،بلوار جماران,1
یزد،یزد،شهید بهشتی,1
کرمانشاه،کرمانشاه،خیام,1
البرز،کرج،پل تمدن,1
خراسان رضوی،مشهد،بلوار پاکنژاد,1
خوزستان،اهواز،شهرک الهیه,1
یزد،یزد،بلوار شهید رجایی,1
مازندران،بابل،پروین,1
خوزستان،اهواز،علامه امینی,1
تهران،تهران،شهرک پردیس,1
فارس،شیراز،تهران نو,1
مازندران،ساری،سیدخندان,1
یزد،یزد،مدرس بالاتر از نماز,1
یزد،یزد،بلوار انقلاب,1
خراسان رضوی،مشهد،یوسف آباد,1
اصفهان،اصفهان،علم و صنعت,1
سیستان و بلوچستان،زاهدان،امام خمینی غربی,1
مازندران،ساری،شهید بهشتی,1
اصفهان،اصفهان،کوی طالقانی,1
قزوین،قزوین،نوروزیان,1
آذربایجان شرقی،تبریز،شهرک بهشتی,1
گیلان،رشت،صیقلان,1
اصفهان،اصفهان،قلهک,1
خراسان رضوی،مشهد،تهرانپارس (منطقه ۴),1
تهران،تهران،فولادشهر,1
آذربایجان شرقی،تبریز،نیایش,1
اصفهان،اصفهان،بلوار کارگر,1
اردبیل،اردبیل،ولیعصر جنوبی,1
مازندران،سلمانشهر (متل قو)،کلاک(کرج),1
قم،قم،افسریه,1
البرز،هشتگرد و نظرآباد،شهر صنعتی (هشتگرد),1
البرز،کرج،کرج - کرج,1
کردستان،سنندج،کامرانیه,1
البرز،کرج،نصف راه,1
فارس،شیراز،هلالی,1
اصفهان،اصفهان،اختیاریه,1
مرکزی،اراک،صیاد‌شیرازی,1
تهران،تهران،شهرک کشاورز,1
تهران،تهران،کوی فرودگاه تبریز,1
تهران،تهران،بازرگانی,1
قم،قم،شهرک اکباتان,1
گیلان،رشت،ولیعصر,1
همدان،همدان،شهرک قدس,1
آذربایجان شرقی،تبریز،چهاردانگه,1
مرکزی،اراک،سنجان,1
اصفهان،اصفهان،دستگردی,1
لرستان،خرم آباد،فاز1 (منطقه9),1
تهران،تهران،حجتی غربی,1
کرمان،کرمان،خیابان دماوند,1
یزد،یزد،بهاران,1
تهران،تهران،میدان قائم,1
گیلان،رشت،پیرکلاچاه,1
خراسان رضوی،مشهد،خیابان بهمنیار,1
البرز،کرج،زعفرانیه,1
تهران،تهران،پیوندی,1
مازندران،سلمانشهر (متل قو)،دولت,1
یزد،یزد،شهید شریف  -  وکیل,1
اصفهان،اصفهان،میدان امام خمینی,1
کرمان،کرمان،پیچ شمرون,1
خراسان رضوی،مشهد،آیت الله غفاری,1
فارس،شیراز،امام خمینی,1
کرمانشاه،کرمانشاه،چقامیرزا فاز2,1
البرز،کرج،امامت,1
تهران،تهران،طوقچی  ( میدان قدس),1
فارس،شیراز،میدان بیمه,1
کردستان،سنندج،سیروس,1
البرز،کرج،بهارستان,1
مازندران،ساری،بلوار طالقانی,1
البرز،کرج،گلسار,1
خوزستان،اهواز،ستارخان,1
کرمان،کرمان،سعدی,1
اصفهان،اصفهان،کارلان ( منارجنبان),1
اصفهان،اصفهان،خیابان آرژانتین,1
تهران،تهران،محله سرآسیاب,1
تهران،تهران،کوی فرهنگیان,1
کرمانشاه،کرمانشاه،جمهوری,1
یزد،یزد،شاهین (منطقه 5 ),1
خراسان رضوی،مشهد،سالاریه,1
البرز،کرج،استاد معین,1
خراسان رضوی،مشهد،17 شهریور,1
فارس،شیراز،اتوبان محلاتی,1
اصفهان،اصفهان،بلوار فردوس,1
آذربایجان شرقی،تبریز،باغلارباغی,1
خراسان رضوی،مشهد،بلوار مرزداران,1
آذربایجان شرقی،تبریز،بزرگراه ارتش,1
یزد،یزد،میدان عالم,1
خراسان رضوی،مشهد،تهرانپارس (منطقه 8),1
مازندران،ساری،طوقچی  ( میدان قدس),1
هرمزگان،بندرعباس،بلوار امام حسین,1
کردستان،سنندج،گریاشان,1
البرز،کرج،عارف,1
اصفهان،اصفهان،میدان حر,1
قزوین،قزوین،شهرک ولایت,1
البرز،کرج،هفده شهریور,1
البرز،هشتگرد و نظرآباد،شهر جدید هشتگرد,1
سیستان و بلوچستان،زاهدان،ویلا,1
گیلان،رشت،عینک,1
البرز،کرج،آزادشهر,1
البرز،کرج،خلیج فارس,1
مرکزی،اراک،شهرک صنعتی شماره 1 (سه راه خمین),1
گیلان،رشت،لب آب,1
تهران،تهران،ولیعصر غربی,1
بوشهر،بوشهر،بلوار دانشگاه,1
سیستان و بلوچستان،زاهدان،مصطفی خمینی,1
مازندران،آمل،بسیج,1
تهران،تهران،خیابان زمانی,1
تهران،تهران،ششصد دستگاه,1
تهران،تهران،لاکوده,1
مازندران،آمل،شیخ فضل الله نوری,1
کرمان،کرمان،بلوار دانشگاه,1
تهران،تهران،انام,1
کردستان،سنندج،شهر جدید اندیشه,1
اصفهان،اصفهان،مارچین,1
سیستان و بلوچستان،زاهدان،بلوار پرستار,1
تهران،تهران،کوی استادان,1
لرستان،خرم آباد،پارک صخره‌ای,1
قزوین،قزوین،کارخانه قند(کرج),1
قزوین،قزوین،شهرک مینودر,1
مازندران،ساری،کمربندی,1
تهران،تهران،18 متری ابوذر,1
مازندران،آمل،تهرانپارس (منطقه 8),1
قم،قم،شهرک الوند,1
تهران،تهران،فاز 3 کوروش,1
قم،قم،نیاوران,1
مازندران،چالوس، نوشهر و کلارآباد،خط 8 (چالوس),1
کردستان،سنندج،شهرک پنج آذر,1
اصفهان،اصفهان،بلوار ارتش شرق,1
اردبیل،اردبیل،تجریش,1
گلستان،گرگان،نوفول لوشاتو,1
مازندران،آمل،یوسف آباد,1
خوزستان،اهواز،پردیس 3,1
تهران،تهران،خیابان شفا,1
کرمانشاه،کرمانشاه،دانش,1
کرمانشاه،کرمانشاه،چقامیرزا,1
تهران،تهران،شهر قدس(کرج),1
تهران،تهران،اشراق,1
یزد،یزد،مطهری  -  سردوراه,1
تهران،تهران،بلوار پاسداران,1
تهران،تهران،چهار باغ شهید خرمرودی,1
البرز،کرج،شمیران نو,1
آذربایجان شرقی،تبریز،کوی صنعتی تبریز,1
خراسان رضوی،سبزوار،کوهستان,1
مازندران،ساری،بلوار ارتش,1
البرز،کرج،میدان امام حسین,1
یزد،یزد،منتظر قائم,1
تهران،تهران،خیابان شهرزاد,1
تهران،تهران،راهنمایی,1
البرز،کرج،حکیمیه,1
آذربایجان غربی،ارومیه،ستارخان,1
مازندران،ساری،بلوار خزر,1
مازندران،آمل،افسریه,1
قم،قم،بلوار کاشانی,1
فارس،شیراز،بزرگراه رسالت,1
مازندران،چالوس، نوشهر و کلارآباد،نجارده (نوشهر),1
مرکزی،اراک،خانه سازی,1
خوزستان،اهواز،سایر مناطق (خارج شهر),1
گیلان،رشت،الهیه,1
البرز،کرج،میدان ابوالفضل,1
آذربایجان شرقی،تبریز،عالی نسب,1
اصفهان،اصفهان،بلوار 15 خرداد,1
تهران،تهران،منازل صنایع فولاد,1
اصفهان،اصفهان،شهرک بزین,1
قزوین،قزوین،شهرک غیاث آباد,1
همدان،همدان،خیابان شهید جعفری (کسری),1
تهران،تهران،شهرک حکمت,1
مازندران،ساری،معلم,1
مازندران،ساری،سلمان فارسی,1
تهران،تهران،خیابان طالقانی,1
اصفهان،اصفهان،شهرک صدف,1
خراسان رضوی،مشهد،اشرفی اصفهانی,1
آذربایجان شرقی،تبریز،فلاح,1
قم،قم،سبلان,1
مازندران،آمل،اتوبان تهران کرج,1
مرکزی،اراک،میدان دانشجو,1
تهران،تهران،چقامیرزا فاز2,1
مازندران،ساری،هفت تنان,1
فارس،شیراز،فرمانیه,1
کرمانشاه،کرمانشاه،معلم,1
مازندران،آمل،جاده مخصوص کرج,1
خراسان رضوی،مشهد،ظفر,1
گیلان،رشت،آذربایجان,1
خراسان رضوی،مشهد،استاد معین,1
خوزستان،اهواز،ملک شهر,1
اصفهان،اصفهان،بزرگراه رسالت,1
البرز،هشتگرد و نظرآباد،چیتگر,1
قزوین،قزوین،مولوی,1
مازندران،آمل،شهرک ولیعصر,1
همدان،همدان،میدان امام خمینی,1
آذربایجان غربی،ارومیه،شهرک شمالی,1
مازندران،سلمانشهر (متل قو)،پیروزی,1
البرز،کرج،ازگل,1
یزد،یزد،شهیدان اشرف,1
تهران،تهران،فرگاز,1
تهران،تهران،دهکده شیرین,1
مازندران،آمل،ابوذر (منطقه 14),1
کرمان،رفسنجان،ظفر,1
فارس،شیراز،پاسداران (۶ بهمن),1
آذربایجان شرقی،تبریز،کارون,1
یزد،یزد،شیخ بهایی,1
تهران،تهران،خمینی‌شهر,1
کردستان،سنندج،خیابان اراک,1
گیلان،رشت،شهر جدید اندیشه,1
اصفهان،اصفهان،مجیدیه جنوبی,1
مرکزی،اراک،خیابان ادب جو,1
خراسان جنوبی،بیرجند،پیامبر مرکزی,1
ایلام،ایلام،فرودگاه قدیم,1
خراسان رضوی،سبزوار،فرهنگیان,1
البرز،کرج،سلمان فارسی,1
خراسان جنوبی،بیرجند،کیانپارس شرقی,1
اصفهان،اصفهان،دره گرم (منطقه9),1
گیلان،رشت،چمارسرا,1
گیلان،رشت،شهرری,1
اصفهان،اصفهان،شهر جدید اندیشه,1
خراسان رضوی،مشهد،ملاصدرا,1
مازندران،بابل،پل محمد حسن خان,1
تهران،تهران،تهران قدیم,1
یزد،یزد،طراوت,1
خوزستان،اهواز،فرامرز عباسی,1
آذربایجان شرقی،تبریز،کوی صنعتی شهریار,1
کرمان،جیرفت،خیابان استقلال,1
تهران،تهران،ضیابری,1
قم،قم،17 شهریور,1
تهران،تهران،صیاد شیرازی,1
فارس،شیراز،پیروزی,1
گلستان،گرگان،نعمت آباد,1
قم،قم،خیام,1
تهران،تهران،مسکن مهر(دره گرم),1
کرمان،جیرفت،دیباجی,1
اصفهان،اصفهان،کلبه,1
کرمانشاه،کرمانشاه،ولایت,1
خوزستان،اهواز،خیابان آرژانتین,1
فارس،شیراز،شهرک راه آهن,1
البرز،کرج،دزاشیب  -  جوزستان,1
اصفهان،اصفهان،جاده سنگر,1
سیستان و بلوچستان،زاهدان،توکلی,1
کرمان،کرمان،بلوار 22 بهمن,1
فارس،شیراز،شهرک سامان,1
سمنان،سمنان،17 شهریور,1
تهران،تهران،میدان جهاد,1
کرمانشاه،کرمانشاه،باغ نی,1
مازندران،آمل،کریمخان,1
فارس،شیراز،شکوفه,1
قم،قم،سعدی,1
گیلان،رشت،شکوفه,1
خراسان رضوی،مشهد،سبلان,1
گیلان،رشت،چهارراه پورسینا,1
اصفهان،اصفهان،امامزاده قاسم,1
اردبیل،اردبیل،کارشناسان فاز2,1
البرز،کرج،آیت الله سعیدی,1
یزد،یزد،ولی عصر  -  پل تقوی,1
بوشهر،بوشهر،بیسیم,1
گیلان،رشت،کارگر شمالی,1
کرمان،کرمان،خوراسگان,1
فارس،شیراز،میدان شهدا,1
البرز،هشتگرد و نظرآباد،شاهین (منطقه 5 ),1
تهران،تهران،قرق,1
قزوین،قزوین،پیروزی,1
البرز،کرج،خانی آباد,1
یزد،یزد،میدان حضرت قاسم,1
اصفهان،اصفهان،مارالان جنوبی,1
تهران،تهران،البرز,1
هرمزگان،کیش،سعادت آباد,1
خوزستان،اهواز،آبشار,1
کرمان،جیرفت،شهرک شهید رجایی,1
تهران،تهران،اتوکاپ,1
سیستان و بلوچستان،زاهدان،کفعمی,1
فارس،شیراز،ولنجک,1
تهران،تهران،بلوار قدس,1
اردبیل،اردبیل،میرداماد,1
آذربایجان شرقی،تبریز،اختیاریه,1
مازندران،آمل،شهرآرا,1
مازندران،بابل،میدان یزدباف,1
اصفهان،اصفهان،فردوس,1
مازندران،ساری،سهروردی,1
تهران،تهران،اتوبوسرانی,1
تهران،تهران،شهرک ایرانمنش فاز1,1
مازندران،بابل،کوی پلیس,1
کرمان،کرمان،بلوار شهید مفتح,1
تهران،تهران،امامزاده ابراهیم,1
همدان،همدان،چهار باغ شهید مدنی,1
خراسان رضوی،مشهد،شهرآرا,1
تهران،تهران،طبرسی,1
گیلان،رشت،شهرک فهمیده(کرج),1
خراسان رضوی،مشهد،13 آبان,1
قم،قم،لویزان  -  شیان,1
لرستان،خرم آباد،سید‌رضی,1
همدان،همدان،چهار باغ جانبازان,1
اصفهان،اصفهان،جیحون,1
اصفهان،اصفهان،هفده شهریور,1
خراسان رضوی،مشهد،بلوار بهداشت,1
خوزستان،اهواز،کوی فرهنگیان,1
تهران،تهران،بلوار‌توس,1
کرمان،کرمان،فردوسی,1
فارس،شیراز،سه‌راه سیمین,1
اصفهان،اصفهان،توانیر,1
تهران،تهران،نوفول لوشاتو,1
خوزستان،اهواز،شیخ بهایی,1
البرز،کرج،رودکی,1
خراسان رضوی،مشهد،شالمان,1
کرمان،جیرفت،آزادی,1
همدان،همدان،کوی امیرکبیر,1
آذربایجان غربی،ارومیه،الواج,1
گیلان،رشت،پیربازار,1
البرز،کرج،فرحزاد,1
تهران،تهران،چهارتکیه,1
تهران،تهران،شهرک کوثر,1
بوشهر،بوشهر،عالی آباد,1
اصفهان،اصفهان،گرمدره(کرج),1
البرز،کرج،بلوار ساحلی,1
تهران،تهران،بلوار هاشمی رفسنجانی,1
تهران،تهران،کوی دادگستری,1
خراسان رضوی،مشهد،اختیاریه,1
خراسان رضوی،مشهد،آیت الله کاشانی,1
تهران،تهران،فارابی,1
چهارمحال و بختیاری،شهرکرد،دروس,1
لرستان،خرم آباد،قیطریه,1
بوشهر،بوشهر،هلالی,1
